order_id,seller_id,store_id,status,total_amount,reservation_id,created_at
ORD036059,SELLER067,WH029,CONFIRMED,2761.91,RSV003012,2026-03-08 10:16:43
ORD036060,SELLER019,WH021,CONFIRMED,1495.17,RSV015154,2026-03-08 10:17:00
ORD036061,SELLER097,WH013,CONFIRMED,507.60,,2026-03-08 10:17:17
ORD036062,SELLER053,WH017,CONFIRMED,1428.96,RSV004506,2026-03-08 10:17:34
ORD036063,SELLER036,WH016,CONFIRMED,1888.82,RSV002747,2026-03-08 10:17:51
ORD036064,SELLER096,WH008,CONFIRMED,1484.08,RSV007500,2026-03-08 10:18:08
ORD036065,SELLER047,WH013,PENDING,1175.54,RSV008292,2026-03-08 10:18:25
ORD036066,SELLER047,WH002,CONFIRMED,2357.67,RSV008762,2026-03-08 10:18:42
ORD036067,SELLER094,WH013,CONFIRMED,593.48,,2026-03-08 10:18:59
ORD036068,SELLER092,WH012,CONFIRMED,2678.74,,2026-03-08 10:19:16
ORD036069,SELLER045,WH005,CONFIRMED,962.29,,2026-03-08 10:19:33
ORD036070,SELLER015,WH022,CONFIRMED,2094.38,RSV008395,2026-03-08 10:19:50
ORD036071,SELLER091,WH030,CONFIRMED,1106.91,,2026-03-08 10:20:07
ORD036072,SELLER023,WH004,CONFIRMED,2740.62,RSV014500,2026-03-08 10:20:24
ORD036073,SELLER108,WH007,CONFIRMED,73.44,,2026-03-08 10:20:41
ORD036074,SELLER059,WH019,CONFIRMED,813.75,RSV009310,2026-03-08 10:20:58
ORD036075,SELLER041,WH023,CONFIRMED,2905.63,,2026-03-08 10:21:15
ORD036076,SELLER120,WH021,CONFIRMED,1176.26,,2026-03-08 10:21:32
ORD036077,SELLER080,WH007,PENDING,190.00,RSV013129,2026-03-08 10:21:49
ORD036078,SELLER018,WH013,CONFIRMED,529.87,,2026-03-08 10:22:06
ORD036079,SELLER118,WH004,PENDING,2622.43,RSV007205,2026-03-08 10:22:23
ORD036080,SELLER030,WH030,CONFIRMED,579.87,RSV006786,2026-03-08 10:22:40
ORD036081,SELLER066,WH021,CONFIRMED,2259.14,,2026-03-08 10:22:57
ORD036082,SELLER118,WH030,CONFIRMED,728.50,RSV001572,2026-03-08 10:23:14
ORD036083,SELLER060,WH016,CONFIRMED,1615.00,RSV011934,2026-03-08 10:23:31
ORD036084,SELLER067,WH009,CONFIRMED,2139.14,RSV008383,2026-03-08 10:23:48
ORD036085,SELLER108,WH019,CONFIRMED,1466.78,RSV012720,2026-03-08 10:24:05
ORD036086,SELLER098,WH014,PENDING,31.73,,2026-03-08 10:24:22
ORD036087,SELLER036,WH011,CONFIRMED,301.51,RSV005874,2026-03-08 10:24:39
ORD036088,SELLER083,WH026,PENDING,786.86,RSV002449,2026-03-08 10:24:56
ORD036089,SELLER008,WH017,CONFIRMED,3060.79,,2026-03-08 10:25:13
ORD036090,SELLER081,WH028,CONFIRMED,368.38,RSV004649,2026-03-08 10:25:30
ORD036091,SELLER027,WH010,CONFIRMED,2483.55,,2026-03-08 10:25:47
ORD036092,SELLER096,WH029,CONFIRMED,2024.50,RSV005103,2026-03-08 10:26:04
ORD036093,SELLER048,WH016,PENDING,2254.42,RSV002594,2026-03-08 10:26:21
ORD036094,SELLER045,WH001,CONFIRMED,889.20,,2026-03-08 10:26:38
ORD036095,SELLER063,WH028,CONFIRMED,2472.73,RSV017141,2026-03-08 10:26:55
ORD036096,SELLER020,WH013,CONFIRMED,459.97,RSV005134,2026-03-08 10:27:12
ORD036097,SELLER111,WH024,CONFIRMED,1995.47,RSV017042,2026-03-08 10:27:29
ORD036098,SELLER115,WH014,PENDING,2397.09,,2026-03-08 10:27:46
ORD036099,SELLER022,WH030,CONFIRMED,715.80,RSV002746,2026-03-08 10:28:03
ORD036100,SELLER037,WH017,CONFIRMED,795.03,RSV010959,2026-03-08 10:28:20
ORD036101,SELLER084,WH015,CONFIRMED,64.83,,2026-03-08 10:28:37
ORD036102,SELLER035,WH015,CONFIRMED,1000.44,RSV001533,2026-03-08 10:28:54
ORD036103,SELLER003,WH017,PENDING,3010.11,RSV013238,2026-03-08 10:29:11
ORD036104,SELLER016,WH002,PENDING,1393.76,RSV008145,2026-03-08 10:29:28
ORD036105,SELLER101,WH029,CONFIRMED,2234.07,RSV008216,2026-03-08 10:29:45
ORD036106,SELLER046,WH024,CONFIRMED,1659.08,RSV011971,2026-03-08 10:30:02
ORD036107,SELLER107,WH013,CONFIRMED,3008.15,,2026-03-08 10:30:19
ORD036108,SELLER006,WH027,CONFIRMED,1996.89,,2026-03-08 10:30:36
ORD036109,SELLER082,WH026,PENDING,2340.34,RSV011158,2026-03-08 10:30:53
ORD036110,SELLER099,WH003,CONFIRMED,1768.83,RSV001200,2026-03-08 10:31:10
ORD036111,SELLER113,WH001,CONFIRMED,2568.64,RSV018869,2026-03-08 10:31:27
ORD036112,SELLER078,WH026,CONFIRMED,109.32,RSV012907,2026-03-08 10:31:44
ORD036113,SELLER083,WH029,PENDING,1778.31,RSV008937,2026-03-08 10:32:01
ORD036114,SELLER061,WH005,CONFIRMED,3130.92,RSV016222,2026-03-08 10:32:18
ORD036115,SELLER117,WH023,CONFIRMED,1483.34,,2026-03-08 10:32:35
ORD036116,SELLER080,WH023,CONFIRMED,834.15,RSV014519,2026-03-08 10:32:52
ORD036117,SELLER014,WH016,PENDING,399.18,RSV003015,2026-03-08 10:33:09
ORD036118,SELLER050,WH008,CONFIRMED,1305.52,RSV010950,2026-03-08 10:33:26
ORD036119,SELLER072,WH007,CONFIRMED,2584.34,RSV000926,2026-03-08 10:33:43
ORD036120,SELLER001,WH014,PENDING,2771.42,RSV014562,2026-03-08 10:34:00
ORD036121,SELLER105,WH015,CONFIRMED,142.90,RSV012174,2026-03-08 10:34:17
ORD036122,SELLER038,WH028,CONFIRMED,2314.49,,2026-03-08 10:34:34
ORD036123,SELLER015,WH028,CONFIRMED,53.85,,2026-03-08 10:34:51
ORD036124,SELLER020,WH022,CONFIRMED,335.67,,2026-03-08 10:35:08
ORD036125,SELLER035,WH008,CONFIRMED,1385.16,,2026-03-08 10:35:25
ORD036126,SELLER045,WH001,CONFIRMED,1238.44,,2026-03-08 10:35:42
ORD036127,SELLER119,WH026,CONFIRMED,2985.72,RSV008563,2026-03-08 10:35:59
ORD036128,SELLER079,WH009,CONFIRMED,939.65,RSV001201,2026-03-08 10:36:16
ORD036129,SELLER011,WH013,PENDING,2252.90,RSV012722,2026-03-08 10:36:33
ORD036130,SELLER031,WH024,CONFIRMED,2537.68,,2026-03-08 10:36:50
ORD036131,SELLER033,WH006,CONFIRMED,713.33,RSV005591,2026-03-08 10:37:07
ORD036132,SELLER005,WH001,PENDING,244.91,RSV007560,2026-03-08 10:37:24
ORD036133,SELLER018,WH027,CANCELLED,2763.68,RSV019826,2026-03-08 10:37:41
ORD036134,SELLER078,WH020,CONFIRMED,3014.07,RSV003013,2026-03-08 10:37:58
ORD036135,SELLER110,WH010,CONFIRMED,1523.51,RSV013141,2026-03-08 10:38:15
ORD036136,SELLER062,WH025,CONFIRMED,814.30,RSV003138,2026-03-08 10:38:32
ORD036137,SELLER116,WH010,CONFIRMED,1423.92,,2026-03-08 10:38:49
ORD036138,SELLER066,WH002,CONFIRMED,778.35,RSV014832,2026-03-08 10:39:06
ORD036139,SELLER114,WH019,CANCELLED,2999.93,RSV012982,2026-03-08 10:39:23
ORD036140,SELLER031,WH016,CONFIRMED,663.88,,2026-03-08 10:39:40
ORD036141,SELLER101,WH030,CONFIRMED,2771.17,RSV018212,2026-03-08 10:39:57
ORD036142,SELLER080,WH015,PENDING,2057.31,,2026-03-08 10:40:14
ORD036143,SELLER032,WH020,CONFIRMED,1478.59,RSV015226,2026-03-08 10:40:31
ORD036144,SELLER012,WH006,CONFIRMED,235.45,RSV005542,2026-03-08 10:40:48
ORD036145,SELLER019,WH011,PENDING,712.81,RSV002726,2026-03-08 10:41:05
ORD036146,SELLER074,WH028,CONFIRMED,818.03,RSV006055,2026-03-08 10:41:22
ORD036147,SELLER037,WH025,CONFIRMED,1937.68,RSV010745,2026-03-08 10:41:39
ORD036148,SELLER119,WH012,CONFIRMED,1243.74,RSV009282,2026-03-08 10:41:56
ORD036149,SELLER088,WH007,PENDING,1785.03,RSV016689,2026-03-08 10:42:13
ORD036150,SELLER077,WH022,CONFIRMED,2504.50,RSV011617,2026-03-08 10:42:30
ORD036151,SELLER005,WH021,CONFIRMED,2470.25,RSV002478,2026-03-08 10:42:47
ORD036152,SELLER079,WH015,CONFIRMED,2466.07,,2026-03-08 10:43:04
ORD036153,SELLER047,WH002,CONFIRMED,2495.32,,2026-03-08 10:43:21
ORD036154,SELLER111,WH022,CONFIRMED,2732.79,RSV011430,2026-03-08 10:43:38
ORD036155,SELLER097,WH023,CANCELLED,1835.14,,2026-03-08 10:43:55
ORD036156,SELLER104,WH004,CONFIRMED,1768.45,RSV000550,2026-03-08 10:44:12
ORD036157,SELLER070,WH008,PENDING,571.09,,2026-03-08 10:44:29
ORD036158,SELLER003,WH021,CONFIRMED,1566.55,,2026-03-08 10:44:46
ORD036159,SELLER019,WH026,CONFIRMED,2429.18,RSV009946,2026-03-08 10:45:03
ORD036160,SELLER022,WH004,CONFIRMED,2495.10,RSV002825,2026-03-08 10:45:20
ORD036161,SELLER060,WH012,CONFIRMED,523.98,,2026-03-08 10:45:37
ORD036162,SELLER060,WH018,PENDING,3107.79,RSV009537,2026-03-08 10:45:54
ORD036163,SELLER056,WH019,PENDING,1724.45,RSV010434,2026-03-08 10:46:11
ORD036164,SELLER044,WH030,CONFIRMED,2316.20,RSV010909,2026-03-08 10:46:28
ORD036165,SELLER026,WH021,CONFIRMED,1174.07,RSV015927,2026-03-08 10:46:45
ORD036166,SELLER052,WH016,CONFIRMED,2614.90,RSV001041,2026-03-08 10:47:02
ORD036167,SELLER050,WH004,CONFIRMED,2741.82,,2026-03-08 10:47:19
ORD036168,SELLER013,WH012,CONFIRMED,146.64,RSV014541,2026-03-08 10:47:36
ORD036169,SELLER019,WH030,CONFIRMED,1540.73,RSV005717,2026-03-08 10:47:53
ORD036170,SELLER102,WH023,CONFIRMED,2992.76,RSV014461,2026-03-08 10:48:10
ORD036171,SELLER112,WH012,CONFIRMED,2170.23,RSV002243,2026-03-08 10:48:27
ORD036172,SELLER101,WH027,CONFIRMED,1252.80,RSV015488,2026-03-08 10:48:44
ORD036173,SELLER048,WH009,PENDING,1107.37,RSV001663,2026-03-08 10:49:01
ORD036174,SELLER094,WH001,CONFIRMED,760.96,RSV016480,2026-03-08 10:49:18
ORD036175,SELLER064,WH008,CONFIRMED,2716.47,RSV004241,2026-03-08 10:49:35
ORD036176,SELLER079,WH024,CONFIRMED,2678.61,RSV019821,2026-03-08 10:49:52
ORD036177,SELLER102,WH010,PENDING,3193.73,RSV000771,2026-03-08 10:50:09
ORD036178,SELLER078,WH015,CANCELLED,2950.83,RSV012258,2026-03-08 10:50:26
ORD036179,SELLER065,WH013,CONFIRMED,377.82,RSV000894,2026-03-08 10:50:43
ORD036180,SELLER034,WH002,CONFIRMED,443.18,RSV007640,2026-03-08 10:51:00
ORD036181,SELLER048,WH001,PENDING,798.32,RSV011001,2026-03-08 10:51:17
ORD036182,SELLER067,WH027,CONFIRMED,554.70,,2026-03-08 10:51:34
ORD036183,SELLER107,WH026,CONFIRMED,402.45,RSV000901,2026-03-08 10:51:51
ORD036184,SELLER083,WH023,CONFIRMED,1828.17,,2026-03-08 10:52:08
ORD036185,SELLER017,WH024,PENDING,1232.76,RSV004081,2026-03-08 10:52:25
ORD036186,SELLER029,WH029,CONFIRMED,3015.04,RSV004196,2026-03-08 10:52:42
ORD036187,SELLER075,WH007,PENDING,1653.06,RSV018374,2026-03-08 10:52:59
ORD036188,SELLER087,WH021,PENDING,1876.26,,2026-03-08 10:53:16
ORD036189,SELLER069,WH026,CONFIRMED,939.78,RSV017116,2026-03-08 10:53:33
ORD036190,SELLER033,WH021,CONFIRMED,3059.70,RSV019086,2026-03-08 10:53:50
ORD036191,SELLER017,WH014,CONFIRMED,2397.17,RSV005204,2026-03-08 10:54:07
ORD036192,SELLER109,WH009,CONFIRMED,786.26,RSV003384,2026-03-08 10:54:24
ORD036193,SELLER094,WH029,CONFIRMED,755.48,RSV017140,2026-03-08 10:54:41
ORD036194,SELLER074,WH005,CONFIRMED,3092.01,RSV018995,2026-03-08 10:54:58
ORD036195,SELLER073,WH023,CONFIRMED,46.40,RSV001176,2026-03-08 10:55:15
ORD036196,SELLER013,WH017,PENDING,1938.50,RSV016468,2026-03-08 10:55:32
ORD036197,SELLER067,WH028,CONFIRMED,817.02,RSV010343,2026-03-08 10:55:49
ORD036198,SELLER022,WH007,CONFIRMED,2649.19,RSV013944,2026-03-08 10:56:06
ORD036199,SELLER075,WH029,CONFIRMED,2741.07,,2026-03-08 10:56:23
ORD036200,SELLER103,WH017,CONFIRMED,244.60,RSV010754,2026-03-08 10:56:40
ORD036201,SELLER029,WH018,PENDING,881.63,RSV001777,2026-03-08 10:56:57
ORD036202,SELLER029,WH016,CONFIRMED,842.53,RSV005219,2026-03-08 10:57:14
ORD036203,SELLER074,WH011,PENDING,1962.59,RSV002828,2026-03-08 10:57:31
ORD036204,SELLER098,WH014,PENDING,2504.11,RSV001504,2026-03-08 10:57:48
ORD036205,SELLER112,WH014,PENDING,2600.21,,2026-03-08 10:58:05
ORD036206,SELLER009,WH022,CONFIRMED,2946.68,RSV004297,2026-03-08 10:58:22
ORD036207,SELLER106,WH014,PENDING,69.92,RSV000052,2026-03-08 10:58:39
ORD036208,SELLER061,WH023,CONFIRMED,2434.28,,2026-03-08 10:58:56
ORD036209,SELLER111,WH014,CONFIRMED,1554.84,RSV009070,2026-03-08 10:59:13
ORD036210,SELLER047,WH019,CONFIRMED,2387.40,RSV016610,2026-03-08 10:59:30
ORD036211,SELLER019,WH024,CONFIRMED,1962.68,,2026-03-08 10:59:47
ORD036212,SELLER075,WH005,CONFIRMED,2403.03,RSV000770,2026-03-08 11:00:04
ORD036213,SELLER053,WH027,CONFIRMED,2746.99,RSV000952,2026-03-08 11:00:21
ORD036214,SELLER047,WH012,PENDING,1902.64,RSV005205,2026-03-08 11:00:38
ORD036215,SELLER056,WH017,CONFIRMED,2215.91,,2026-03-08 11:00:55
ORD036216,SELLER031,WH027,CONFIRMED,3013.97,RSV018238,2026-03-08 11:01:12
ORD036217,SELLER083,WH020,CONFIRMED,613.68,RSV005571,2026-03-08 11:01:29
ORD036218,SELLER029,WH028,CONFIRMED,784.88,RSV011801,2026-03-08 11:01:46
ORD036219,SELLER069,WH002,CONFIRMED,2523.61,,2026-03-08 11:02:03
ORD036220,SELLER109,WH011,CONFIRMED,497.39,RSV010300,2026-03-08 11:02:20
ORD036221,SELLER072,WH011,PENDING,381.70,RSV011543,2026-03-08 11:02:37
ORD036222,SELLER051,WH030,CONFIRMED,2156.14,RSV011486,2026-03-08 11:02:54
ORD036223,SELLER092,WH018,CONFIRMED,2392.02,,2026-03-08 11:03:11
ORD036224,SELLER117,WH001,CONFIRMED,1988.77,,2026-03-08 11:03:28
ORD036225,SELLER027,WH015,CONFIRMED,2642.86,,2026-03-08 11:03:45
ORD036226,SELLER023,WH003,CONFIRMED,236.47,,2026-03-08 11:04:02
ORD036227,SELLER105,WH017,PENDING,325.74,RSV004022,2026-03-08 11:04:19
ORD036228,SELLER089,WH004,CONFIRMED,2447.08,RSV015543,2026-03-08 11:04:36
ORD036229,SELLER018,WH023,CONFIRMED,1978.10,RSV018477,2026-03-08 11:04:53
ORD036230,SELLER047,WH029,PENDING,2669.39,RSV009829,2026-03-08 11:05:10
ORD036231,SELLER021,WH015,PENDING,1564.38,,2026-03-08 11:05:27
ORD036232,SELLER054,WH010,CONFIRMED,3145.52,RSV008000,2026-03-08 11:05:44
ORD036233,SELLER004,WH018,CONFIRMED,565.60,RSV010259,2026-03-08 11:06:01
ORD036234,SELLER029,WH004,CONFIRMED,2772.86,,2026-03-08 11:06:18
ORD036235,SELLER115,WH014,PENDING,2973.34,,2026-03-08 11:06:35
ORD036236,SELLER002,WH025,CONFIRMED,838.87,RSV013514,2026-03-08 11:06:52
ORD036237,SELLER085,WH022,CONFIRMED,533.05,RSV002731,2026-03-08 11:07:09
ORD036238,SELLER076,WH021,CONFIRMED,603.69,RSV014960,2026-03-08 11:07:26
ORD036239,SELLER001,WH030,CONFIRMED,261.55,RSV000055,2026-03-08 11:07:43
ORD036240,SELLER067,WH008,CONFIRMED,2635.64,RSV016655,2026-03-08 11:08:00
ORD036241,SELLER116,WH008,CONFIRMED,1969.87,RSV018990,2026-03-08 11:08:17
ORD036242,SELLER047,WH020,CONFIRMED,1243.40,,2026-03-08 11:08:34
ORD036243,SELLER057,WH010,CONFIRMED,2846.16,RSV019343,2026-03-08 11:08:51
ORD036244,SELLER014,WH024,CONFIRMED,3194.85,RSV018889,2026-03-08 11:09:08
ORD036245,SELLER039,WH014,CONFIRMED,2044.81,,2026-03-08 11:09:25
ORD036246,SELLER073,WH006,CONFIRMED,2911.77,,2026-03-08 11:09:42
ORD036247,SELLER010,WH025,CONFIRMED,2332.39,,2026-03-08 11:09:59
ORD036248,SELLER040,WH007,CONFIRMED,2424.48,RSV018707,2026-03-08 11:10:16
ORD036249,SELLER021,WH019,CONFIRMED,150.46,,2026-03-08 11:10:33
ORD036250,SELLER073,WH020,CONFIRMED,798.19,RSV006272,2026-03-08 11:10:50
ORD036251,SELLER051,WH022,CONFIRMED,692.80,,2026-03-08 11:11:07
ORD036252,SELLER055,WH002,CONFIRMED,2426.72,RSV014077,2026-03-08 11:11:24
ORD036253,SELLER061,WH009,CONFIRMED,3165.31,RSV012840,2026-03-08 11:11:41
ORD036254,SELLER095,WH017,CONFIRMED,3103.40,RSV008078,2026-03-08 11:11:58
ORD036255,SELLER108,WH012,CONFIRMED,2693.69,RSV008650,2026-03-08 11:12:15
ORD036256,SELLER089,WH007,CONFIRMED,2388.56,,2026-03-08 11:12:32
ORD036257,SELLER042,WH017,CONFIRMED,1016.79,RSV001927,2026-03-08 11:12:49
ORD036258,SELLER061,WH017,CONFIRMED,2834.48,RSV018071,2026-03-08 11:13:06
ORD036259,SELLER080,WH017,PENDING,1331.71,,2026-03-08 11:13:23
ORD036260,SELLER113,WH024,CONFIRMED,2903.63,,2026-03-08 11:13:40
ORD036261,SELLER058,WH006,CONFIRMED,246.01,RSV003572,2026-03-08 11:13:57
ORD036262,SELLER028,WH008,CONFIRMED,1235.55,RSV007845,2026-03-08 11:14:14
ORD036263,SELLER076,WH013,CONFIRMED,2410.85,RSV004024,2026-03-08 11:14:31
ORD036264,SELLER101,WH026,CONFIRMED,487.22,,2026-03-08 11:14:48
ORD036265,SELLER021,WH006,CONFIRMED,658.42,RSV007249,2026-03-08 11:15:05
ORD036266,SELLER095,WH014,CONFIRMED,633.23,RSV017744,2026-03-08 11:15:22
ORD036267,SELLER054,WH012,CONFIRMED,924.18,,2026-03-08 11:15:39
ORD036268,SELLER033,WH007,CONFIRMED,1540.08,RSV019139,2026-03-08 11:15:56
ORD036269,SELLER002,WH026,PENDING,187.02,,2026-03-08 11:16:13
ORD036270,SELLER118,WH030,CONFIRMED,84.94,RSV009177,2026-03-08 11:16:30
ORD036271,SELLER100,WH021,CONFIRMED,2672.74,RSV007900,2026-03-08 11:16:47
ORD036272,SELLER020,WH017,CONFIRMED,1770.79,RSV001338,2026-03-08 11:17:04
ORD036273,SELLER059,WH020,CONFIRMED,2288.05,,2026-03-08 11:17:21
ORD036274,SELLER012,WH011,CONFIRMED,1891.35,RSV018111,2026-03-08 11:17:38
ORD036275,SELLER091,WH020,CONFIRMED,2394.39,RSV014951,2026-03-08 11:17:55
ORD036276,SELLER037,WH020,CONFIRMED,1751.70,RSV012100,2026-03-08 11:18:12
ORD036277,SELLER010,WH012,CONFIRMED,693.58,RSV012335,2026-03-08 11:18:29
ORD036278,SELLER057,WH002,CONFIRMED,2569.30,RSV002180,2026-03-08 11:18:46
ORD036279,SELLER081,WH025,CONFIRMED,602.65,RSV015399,2026-03-08 11:19:03
ORD036280,SELLER001,WH023,CONFIRMED,2458.78,,2026-03-08 11:19:20
ORD036281,SELLER077,WH023,CONFIRMED,2593.40,,2026-03-08 11:19:37
ORD036282,SELLER070,WH020,CONFIRMED,2383.87,RSV008330,2026-03-08 11:19:54
ORD036283,SELLER090,WH029,CONFIRMED,1124.27,RSV012938,2026-03-08 11:20:11
ORD036284,SELLER017,WH027,CONFIRMED,1920.51,RSV006803,2026-03-08 11:20:28
ORD036285,SELLER016,WH028,PENDING,188.41,,2026-03-08 11:20:45
ORD036286,SELLER046,WH013,CONFIRMED,526.25,RSV011750,2026-03-08 11:21:02
ORD036287,SELLER019,WH022,CONFIRMED,3174.55,RSV006709,2026-03-08 11:21:19
ORD036288,SELLER007,WH030,CANCELLED,2541.33,RSV017611,2026-03-08 11:21:36
ORD036289,SELLER085,WH025,CONFIRMED,3045.28,RSV011391,2026-03-08 11:21:53
ORD036290,SELLER114,WH004,CONFIRMED,697.02,RSV007882,2026-03-08 11:22:10
ORD036291,SELLER094,WH023,CONFIRMED,2806.77,,2026-03-08 11:22:27
ORD036292,SELLER034,WH027,PENDING,2701.24,RSV016797,2026-03-08 11:22:44
ORD036293,SELLER051,WH016,CONFIRMED,1212.47,,2026-03-08 11:23:01
ORD036294,SELLER055,WH029,CONFIRMED,1185.67,RSV019355,2026-03-08 11:23:18
ORD036295,SELLER031,WH008,CONFIRMED,2023.22,,2026-03-08 11:23:35
ORD036296,SELLER098,WH010,CONFIRMED,2027.98,,2026-03-08 11:23:52
ORD036297,SELLER096,WH024,CONFIRMED,2985.28,,2026-03-08 11:24:09
ORD036298,SELLER005,WH002,PENDING,3111.34,RSV018225,2026-03-08 11:24:26
ORD036299,SELLER007,WH006,CONFIRMED,1264.21,RSV004365,2026-03-08 11:24:43
ORD036300,SELLER109,WH010,PENDING,2375.70,RSV007330,2026-03-08 11:25:00
ORD036301,SELLER070,WH021,CONFIRMED,1535.40,,2026-03-08 11:25:17
ORD036302,SELLER060,WH002,CONFIRMED,2422.80,RSV012401,2026-03-08 11:25:34
ORD036303,SELLER027,WH006,CONFIRMED,178.50,,2026-03-08 11:25:51
ORD036304,SELLER054,WH006,CONFIRMED,1805.27,,2026-03-08 11:26:08
ORD036305,SELLER051,WH013,CONFIRMED,2538.58,RSV000502,2026-03-08 11:26:25
ORD036306,SELLER082,WH030,CONFIRMED,689.65,RSV007197,2026-03-08 11:26:42
ORD036307,SELLER070,WH012,CONFIRMED,2511.96,,2026-03-08 11:26:59
ORD036308,SELLER012,WH023,CONFIRMED,3155.06,,2026-03-08 11:27:16
ORD036309,SELLER119,WH012,CONFIRMED,1484.74,RSV001303,2026-03-08 11:27:33
ORD036310,SELLER011,WH019,CANCELLED,283.34,RSV002550,2026-03-08 11:27:50
ORD036311,SELLER025,WH013,PENDING,2218.73,,2026-03-08 11:28:07
ORD036312,SELLER081,WH003,CONFIRMED,73.12,RSV009789,2026-03-08 11:28:24
ORD036313,SELLER085,WH005,CONFIRMED,788.65,RSV002927,2026-03-08 11:28:41
ORD036314,SELLER039,WH016,CONFIRMED,984.55,RSV003344,2026-03-08 11:28:58
ORD036315,SELLER108,WH030,CONFIRMED,854.00,RSV011502,2026-03-08 11:29:15
ORD036316,SELLER089,WH015,CONFIRMED,253.53,RSV002842,2026-03-08 11:29:32
ORD036317,SELLER036,WH005,CONFIRMED,423.69,RSV013498,2026-03-08 11:29:49
ORD036318,SELLER119,WH012,CONFIRMED,2659.13,RSV004348,2026-03-08 11:30:06
ORD036319,SELLER005,WH011,CONFIRMED,530.20,RSV018660,2026-03-08 11:30:23
ORD036320,SELLER021,WH014,PENDING,2867.14,RSV012181,2026-03-08 11:30:40
ORD036321,SELLER053,WH021,PENDING,52.92,RSV003947,2026-03-08 11:30:57
ORD036322,SELLER027,WH012,CONFIRMED,712.01,RSV007798,2026-03-08 11:31:14
ORD036323,SELLER016,WH015,CONFIRMED,1892.18,,2026-03-08 11:31:31
ORD036324,SELLER036,WH022,PENDING,1059.43,,2026-03-08 11:31:48
ORD036325,SELLER098,WH003,CONFIRMED,1704.51,RSV017873,2026-03-08 11:32:05
ORD036326,SELLER114,WH017,CONFIRMED,869.07,,2026-03-08 11:32:22
ORD036327,SELLER090,WH010,CONFIRMED,1201.16,,2026-03-08 11:32:39
ORD036328,SELLER014,WH001,CONFIRMED,2903.50,,2026-03-08 11:32:56
ORD036329,SELLER081,WH024,CONFIRMED,1751.13,RSV003800,2026-03-08 11:33:13
ORD036330,SELLER013,WH021,CONFIRMED,2766.51,RSV001959,2026-03-08 11:33:30
ORD036331,SELLER022,WH013,CONFIRMED,1781.02,RSV018936,2026-03-08 11:33:47
ORD036332,SELLER021,WH021,PENDING,1319.76,RSV010891,2026-03-08 11:34:04
ORD036333,SELLER031,WH008,CONFIRMED,802.48,,2026-03-08 11:34:21
ORD036334,SELLER044,WH014,CONFIRMED,3020.09,RSV006885,2026-03-08 11:34:38
ORD036335,SELLER075,WH013,CANCELLED,2990.01,RSV014086,2026-03-08 11:34:55
ORD036336,SELLER044,WH004,CONFIRMED,1890.46,,2026-03-08 11:35:12
ORD036337,SELLER037,WH030,CONFIRMED,2167.95,,2026-03-08 11:35:29
ORD036338,SELLER050,WH018,CONFIRMED,398.78,RSV009752,2026-03-08 11:35:46
ORD036339,SELLER102,WH028,CONFIRMED,2786.48,,2026-03-08 11:36:03
ORD036340,SELLER041,WH010,CONFIRMED,1672.30,,2026-03-08 11:36:20
ORD036341,SELLER116,WH025,CONFIRMED,1143.80,,2026-03-08 11:36:37
ORD036342,SELLER100,WH027,CONFIRMED,2855.50,RSV011205,2026-03-08 11:36:54
ORD036343,SELLER021,WH001,CONFIRMED,640.76,,2026-03-08 11:37:11
ORD036344,SELLER071,WH003,CONFIRMED,1735.56,RSV010398,2026-03-08 11:37:28
ORD036345,SELLER095,WH022,CONFIRMED,1011.77,RSV006746,2026-03-08 11:37:45
ORD036346,SELLER067,WH013,CONFIRMED,1561.75,RSV009864,2026-03-08 11:38:02
ORD036347,SELLER075,WH007,CANCELLED,966.11,RSV007712,2026-03-08 11:38:19
ORD036348,SELLER079,WH019,CONFIRMED,2139.82,RSV012706,2026-03-08 11:38:36
ORD036349,SELLER111,WH009,CONFIRMED,2162.30,,2026-03-08 11:38:53
ORD036350,SELLER115,WH016,CONFIRMED,3176.44,RSV010157,2026-03-08 11:39:10
ORD036351,SELLER020,WH016,CONFIRMED,1243.92,RSV019348,2026-03-08 11:39:27
ORD036352,SELLER085,WH005,CONFIRMED,1673.89,RSV001075,2026-03-08 11:39:44
ORD036353,SELLER048,WH018,CONFIRMED,1769.14,RSV019966,2026-03-08 11:40:01
ORD036354,SELLER071,WH025,CONFIRMED,3035.93,,2026-03-08 11:40:18
ORD036355,SELLER108,WH024,CONFIRMED,202.75,RSV006432,2026-03-08 11:40:35
ORD036356,SELLER080,WH008,CONFIRMED,271.03,,2026-03-08 11:40:52
ORD036357,SELLER046,WH013,CONFIRMED,2004.14,,2026-03-08 11:41:09
ORD036358,SELLER086,WH014,CONFIRMED,2213.10,RSV014985,2026-03-08 11:41:26
ORD036359,SELLER092,WH017,CONFIRMED,2359.56,RSV008297,2026-03-08 11:41:43
ORD036360,SELLER042,WH027,CONFIRMED,2472.00,,2026-03-08 11:42:00
ORD036361,SELLER074,WH024,CONFIRMED,688.37,RSV017565,2026-03-08 11:42:17
ORD036362,SELLER035,WH016,CONFIRMED,2627.49,,2026-03-08 11:42:34
ORD036363,SELLER107,WH006,CONFIRMED,1669.15,RSV009732,2026-03-08 11:42:51
ORD036364,SELLER034,WH022,CONFIRMED,1322.22,RSV000668,2026-03-08 11:43:08
